time,E,C,T,img
7.045,0,1,0,070242.xml
7.054166666666666,0,1,0,070315.xml
7.0625,0,1,0,070345.xml
7.070833333333333,0,1,0,070415.xml
7.079722222222222,0,1,0,070447.xml
7.088055555555555,0,1,0,070517.xml
7.096388888888889,0,1,0,070547.xml
7.105555555555555,0,1,0,070620.xml
7.113888888888889,0,1,0,070650.xml
7.122222222222222,0,1,0,070720.xml
7.131388888888888,0,1,0,070753.xml
7.139722222222223,0,1,0,070823.xml
7.148055555555556,0,1,0,070853.xml
7.156944444444445,0,1,0,070925.xml
7.165277777777778,0,1,0,070955.xml
7.173611111111112,0,1,0,071025.xml
7.1825,0,1,0,071057.xml
7.190833333333334,0,1,0,071127.xml
7.199166666666667,0,1,0,071157.xml
7.208333333333334,0,0,0,071230.xml
7.216666666666667,0,1,0,071300.xml
7.2250000000000005,0,0,0,071330.xml
7.233888888888889,0,1,0,071402.xml
7.242222222222222,0,1,0,071432.xml
7.250555555555556,0,1,0,071502.xml
7.259444444444444,0,0,0,071534.xml
7.267777777777778,0,0,0,071604.xml
7.276111111111111,0,0,0,071634.xml
7.285277777777778,0,0,0,071707.xml
7.293611111111111,0,0,0,071737.xml
7.301944444444445,0,0,0,071807.xml
7.310833333333333,0,1,0,071839.xml
7.319166666666667,0,0,0,071909.xml
7.3275,0,0,0,071939.xml
7.336388888888888,0,0,0,072011.xml
7.344722222222222,0,0,0,072041.xml
7.353055555555555,0,0,0,072111.xml
7.361666666666666,0,0,0,072142.xml
7.369999999999999,0,0,0,072212.xml
7.378333333333333,0,0,0,072242.xml
7.387222222222222,0,0,0,072314.xml
7.403888888888889,0,1,0,072414.xml
7.412777777777778,0,0,0,072446.xml
7.421111111111111,0,1,0,072516.xml
7.429444444444445,0,0,0,072546.xml
7.438055555555556,0,0,0,072617.xml
7.446388888888889,0,0,0,072647.xml
7.455,0,0,0,072718.xml
7.4719444444444445,0,0,0,072819.xml
7.488611111111111,0,0,0,072919.xml
7.496944444444445,0,0,0,072949.xml
7.505277777777778,0,0,0,073019.xml
7.514722222222222,0,0,0,073053.xml
7.523055555555556,0,0,0,073123.xml
7.5313888888888885,0,0,0,073153.xml
7.54,0,0,0,073224.xml
7.548333333333333,0,0,0,073254.xml
7.556388888888889,0,0,0,073323.xml
7.564722222222222,0,0,0,073353.xml
7.573055555555555,0,0,0,073423.xml
7.581944444444444,0,0,0,073455.xml
7.590277777777778,0,0,0,073525.xml
7.5986111111111105,0,0,0,073555.xml
7.607777777777778,0,0,0,073628.xml
7.616111111111111,0,0,0,073658.xml
7.624444444444445,0,0,0,073728.xml
7.641666666666667,0,0,0,073830.xml
7.65,0,0,0,073900.xml
7.658888888888889,0,0,0,073932.xml
7.667222222222223,0,0,0,074002.xml
8.59388888888889,0,0,0,083538.xml
8.602222222222222,0,0,0,083608.xml
8.61111111111111,0,0,0,083640.xml
8.619444444444445,0,0,0,083710.xml
8.628055555555555,0,0,0,083741.xml
8.636666666666667,0,0,0,083812.xml
8.645,0,0,0,083842.xml
8.653333333333334,0,0,0,083912.xml
8.661944444444444,0,0,0,083943.xml
8.670277777777777,0,0,0,084013.xml
8.67861111111111,0,0,0,084043.xml
8.687777777777779,0,0,0,084116.xml
8.696111111111112,0,0,0,084146.xml
8.704444444444444,0,1,0,084216.xml
8.713055555555554,0,1,0,084247.xml
8.721388888888889,0,1,0,084317.xml
8.729722222222222,0,0,0,084347.xml
8.738888888888889,0,1,0,084420.xml
8.747222222222222,0,0,1,084450.xml
8.755555555555556,0,0,1,084520.xml
8.764444444444445,0,1,1,084552.xml
8.780833333333334,0,1,1,084651.xml
8.789722222222222,0,1,1,084723.xml
8.798055555555555,0,1,1,084753.xml
8.80638888888889,0,0,1,084823.xml
8.815277777777778,0,1,1,084855.xml
8.823611111111111,0,1,1,084925.xml
8.831944444444444,0,1,1,084955.xml
8.840833333333334,0,1,1,085027.xml
8.849444444444446,0,1,1,085058.xml
8.857777777777777,0,1,1,085128.xml
8.866388888888888,0,1,0,085159.xml
8.874722222222223,0,0,0,085229.xml
8.883055555555556,0,0,0,085259.xml
8.891944444444444,0,1,0,085331.xml
8.900277777777777,0,1,0,085401.xml
8.908611111111112,0,1,0,085431.xml
8.917499999999999,0,1,0,085503.xml
8.925833333333333,0,1,0,085533.xml
8.934166666666666,0,1,0,085603.xml
8.943055555555556,0,1,0,085635.xml
8.951388888888888,0,1,1,085705.xml
8.959722222222222,0,1,1,085735.xml
8.96861111111111,0,1,1,085807.xml
8.976944444444445,0,1,1,085837.xml
8.985277777777776,0,1,1,085907.xml
8.994166666666667,0,1,1,085939.xml
9.0025,0,1,1,090009.xml
9.010833333333334,0,1,1,090039.xml
9.020000000000001,0,1,1,090112.xml
9.028333333333334,0,1,1,090142.xml
9.036666666666667,0,1,1,090212.xml
9.045277777777777,0,0,0,090243.xml
9.05388888888889,0,0,0,090314.xml
9.061388888888889,0,0,0,090341.xml
9.069722222222222,0,0,0,090411.xml
9.078333333333333,0,1,0,090442.xml
9.087222222222223,0,0,0,090514.xml
9.095555555555556,0,1,0,090544.xml
9.10388888888889,0,1,0,090614.xml
9.112499999999999,0,1,0,090645.xml
9.120833333333334,0,1,0,090715.xml
9.129166666666666,0,1,0,090745.xml
9.138333333333334,0,0,1,090818.xml
9.146666666666667,0,1,0,090848.xml
9.155000000000001,0,1,0,090918.xml
9.164166666666667,0,1,0,090951.xml
9.1725,0,1,1,091021.xml
9.180833333333332,0,1,0,091051.xml
9.189444444444444,0,1,0,091122.xml
9.197777777777778,0,1,1,091152.xml
9.20611111111111,0,1,1,091222.xml
9.215277777777777,0,1,0,091255.xml
9.223611111111111,0,1,0,091325.xml
9.231944444444444,0,1,1,091355.xml
9.24111111111111,0,1,1,091428.xml
9.249444444444444,0,1,0,091458.xml
9.257777777777777,0,1,1,091528.xml
9.266666666666667,0,1,1,091600.xml
9.275,0,1,1,091630.xml
9.283333333333333,0,1,0,091700.xml
9.2925,0,1,1,091733.xml
9.300833333333333,0,1,1,091803.xml
9.309166666666668,0,1,1,091833.xml
9.317777777777778,0,0,1,091904.xml
9.32611111111111,1,1,1,091934.xml
9.334444444444445,0,1,0,092004.xml
9.343611111111112,0,0,0,092037.xml
9.351944444444444,0,1,0,092107.xml
9.360277777777778,0,1,1,092137.xml
9.369166666666667,0,0,1,092209.xml
9.377500000000001,0,1,0,092239.xml
9.385833333333332,0,1,0,092309.xml
9.39472222222222,0,0,1,092341.xml
9.403055555555556,0,1,0,092411.xml
9.411388888888888,0,1,0,092441.xml
9.420555555555556,0,1,0,092514.xml
9.428888888888888,0,1,0,092544.xml
9.437222222222223,1,1,0,092614.xml
9.446111111111112,0,1,0,092646.xml
9.454444444444444,0,1,1,092716.xml
9.462777777777777,1,1,1,092746.xml
9.471666666666668,1,1,1,092818.xml
9.48,0,1,0,092848.xml
9.488333333333333,0,1,0,092918.xml
9.497499999999999,1,1,1,092951.xml
9.505833333333333,1,1,1,093021.xml
9.514166666666666,0,1,1,093051.xml
9.522777777777778,1,1,1,093122.xml
9.531111111111112,0,1,1,093152.xml
9.539444444444444,1,1,1,093222.xml
9.54861111111111,1,1,1,093255.xml
9.556944444444445,1,1,1,093325.xml
9.565277777777778,0,1,0,093355.xml
9.573888888888888,0,1,0,093426.xml
9.582222222222223,0,1,1,093456.xml
9.590555555555556,0,1,1,093526.xml
9.599722222222223,0,1,1,093559.xml
9.608055555555556,0,0,0,093629.xml
9.616388888888888,0,1,0,093659.xml
9.625,0,1,0,093730.xml
9.633333333333333,0,1,0,093800.xml
9.641666666666666,0,1,0,093830.xml
9.650833333333333,0,1,0,093903.xml
9.659166666666668,0,0,0,093933.xml
9.666666666666666,0,1,0,094000.xml
9.674999999999999,0,0,0,094030.xml
9.68361111111111,0,1,0,094101.xml
9.692222222222222,0,1,0,094132.xml
9.700555555555555,0,1,0,094202.xml
9.708888888888888,0,1,0,094232.xml
9.717777777777778,0,1,0,094304.xml
9.726111111111111,0,1,0,094334.xml
9.734444444444444,0,1,0,094404.xml
9.743333333333332,0,1,0,094436.xml
9.751666666666667,0,1,0,094506.xml
9.76,0,1,0,094536.xml
9.76888888888889,0,1,0,094608.xml
9.777222222222223,0,1,0,094638.xml
9.785833333333333,0,1,0,094709.xml
9.794444444444444,0,1,0,094740.xml
9.802777777777779,0,1,0,094810.xml
9.811111111111112,0,1,0,094840.xml
9.820555555555556,0,1,0,094914.xml
9.828888888888889,0,1,0,094944.xml
9.837222222222223,0,1,0,095014.xml
9.854166666666666,0,0,0,095115.xml
9.862499999999999,0,0,0,095145.xml
9.871111111111112,0,0,0,095216.xml
9.879444444444445,0,0,0,095246.xml
9.887777777777778,0,0,0,095316.xml
9.896666666666667,0,1,0,095348.xml
9.905277777777778,0,0,0,095419.xml
9.913611111111111,0,0,0,095449.xml
9.922222222222222,0,0,0,095520.xml
9.930555555555555,0,0,0,095550.xml
9.93888888888889,0,0,0,095620.xml
9.947777777777778,0,1,0,095652.xml
9.95611111111111,0,0,0,095722.xml
9.964444444444444,0,0,0,095752.xml
9.973333333333333,0,0,0,095824.xml
9.981666666666667,0,0,0,095854.xml
9.989999999999998,0,0,0,095924.xml
9.998888888888889,0,0,0,095956.xml
10.007222222222222,0,0,0,100026.xml
10.012222222222222,0,0,0,100044.xml
10.020555555555557,0,0,0,100114.xml
10.029444444444445,0,0,0,100146.xml
10.054444444444446,0,0,0,100316.xml
10.062777777777779,0,0,0,100346.xml
10.071111111111112,0,0,0,100416.xml
10.079722222222221,0,0,0,100447.xml
10.088055555555556,0,0,0,100517.xml
10.096388888888889,0,0,0,100547.xml
10.098333333333334,0,0,0,100554.xml
10.106666666666666,0,0,0,100624.xml
10.115,0,0,0,100654.xml
10.124166666666667,0,0,0,100727.xml
10.1325,0,0,0,100757.xml
10.140833333333333,0,0,0,100827.xml
10.149444444444445,0,0,0,100858.xml
10.157777777777778,0,0,0,100928.xml
10.166111111111112,0,0,0,100958.xml
10.174722222222222,0,0,0,101029.xml
10.183055555555555,0,0,0,101059.xml
10.19138888888889,0,0,0,101129.xml
10.2,0,0,0,101200.xml
10.208333333333332,0,0,0,101230.xml
10.216944444444444,0,0,0,101301.xml
10.225555555555555,0,0,0,101332.xml
10.233888888888888,0,0,0,101402.xml
10.242222222222221,0,0,0,101432.xml
10.251111111111111,0,0,0,101504.xml
10.258333333333333,0,0,0,101530.xml
10.266666666666667,0,0,0,101600.xml
10.275277777777779,0,0,0,101631.xml
10.283888888888889,0,0,0,101702.xml
10.292222222222222,0,0,0,101732.xml
10.300555555555556,0,0,0,101802.xml
10.309444444444445,0,0,0,101834.xml
10.317777777777778,0,0,0,101904.xml
10.32611111111111,0,0,0,101934.xml
10.335,0,0,0,102006.xml
10.343333333333334,0,0,0,102036.xml
10.351944444444444,0,0,0,102107.xml
10.360833333333334,0,0,0,102139.xml
10.369166666666667,0,0,0,102209.xml
10.377500000000001,0,1,0,102239.xml
10.386666666666667,0,0,0,102312.xml
10.395,0,1,0,102342.xml
10.403333333333334,0,1,0,102412.xml
10.411944444444444,0,1,0,102443.xml
10.420277777777777,0,0,0,102513.xml
10.42861111111111,0,0,1,102543.xml
10.437222222222223,0,0,0,102614.xml
10.445555555555556,0,0,0,102644.xml
10.454166666666666,0,0,0,102715.xml
10.462777777777777,0,0,0,102746.xml
10.471111111111112,0,0,1,102816.xml
10.479444444444445,0,0,1,102846.xml
10.48861111111111,0,0,1,102919.xml
10.497222222222222,0,0,1,102950.xml
10.505555555555556,0,1,1,103020.xml
10.51388888888889,0,1,1,103050.xml
10.522222222222224,0,1,1,103120.xml
10.530555555555557,0,0,1,103150.xml
10.539444444444444,0,0,1,103222.xml
10.547777777777778,0,0,1,103252.xml
10.556111111111111,0,0,1,103322.xml
10.565000000000001,0,0,1,103354.xml
10.573333333333332,0,0,1,103424.xml
10.581666666666667,0,0,1,103454.xml
10.590555555555556,0,0,1,103526.xml
10.59888888888889,0,0,1,103556.xml
10.607222222222221,0,0,1,103626.xml
10.616111111111111,0,0,1,103658.xml
10.624444444444444,0,0,1,103728.xml
10.632777777777779,0,0,1,103758.xml
10.641388888888889,0,0,1,103829.xml
10.649722222222222,0,0,1,103859.xml
10.658333333333333,0,0,1,103930.xml
10.666944444444443,0,0,1,104001.xml
10.675277777777778,0,0,1,104031.xml
10.68388888888889,0,0,1,104102.xml
10.692777777777778,0,1,1,104134.xml
10.70111111111111,0,1,1,104204.xml
10.709444444444443,0,1,1,104234.xml
10.718333333333334,0,1,1,104306.xml
10.726666666666667,0,1,1,104336.xml
10.735,0,1,1,104406.xml
10.743888888888888,0,1,1,104438.xml
10.752222222222223,0,1,1,104508.xml
10.760555555555555,0,0,0,104538.xml
10.769722222222223,0,0,0,104611.xml
10.778055555555556,0,0,0,104641.xml
10.786388888888888,0,0,0,104711.xml
10.795,0,0,0,104742.xml
10.803333333333335,0,0,0,104812.xml
10.811944444444444,0,0,0,104843.xml
10.821111111111112,0,0,0,104916.xml
10.829444444444444,0,0,0,104946.xml
10.837777777777779,0,0,0,105016.xml
10.846666666666668,0,0,0,105048.xml
10.855,0,0,0,105118.xml
10.863333333333333,0,0,0,105148.xml
10.871666666666668,0,0,0,105218.xml
10.880277777777778,0,0,0,105249.xml
10.88888888888889,0,0,0,105320.xml
10.897222222222222,0,0,0,105350.xml
10.905555555555557,0,0,0,105420.xml
10.914444444444445,0,0,0,105452.xml
10.922777777777776,0,0,0,105522.xml
10.931111111111111,0,0,0,105552.xml
10.94,0,0,0,105624.xml
10.948333333333334,0,0,0,105654.xml
10.956666666666665,0,0,0,105724.xml
10.965555555555556,0,1,1,105756.xml
10.973888888888888,0,1,1,105826.xml
10.982222222222223,0,1,1,105856.xml
10.990833333333333,0,1,1,105927.xml
10.999166666666666,0,1,1,105957.xml
11.0075,0,1,1,110027.xml
11.016666666666667,0,1,1,110100.xml
11.025,0,1,1,110130.xml
11.033333333333333,0,1,1,110200.xml
11.042222222222222,0,1,1,110232.xml
11.050555555555556,0,1,1,110302.xml
11.05888888888889,0,1,1,110332.xml
11.067777777777778,0,1,1,110404.xml
11.07611111111111,0,1,1,110434.xml
11.084444444444445,0,1,1,110504.xml
11.093333333333334,0,1,1,110536.xml
11.101666666666667,0,1,1,110606.xml
11.11,0,1,1,110636.xml
11.119166666666667,0,1,0,110709.xml
11.127500000000001,0,1,0,110739.xml
11.135833333333332,0,1,0,110809.xml
11.144444444444444,0,1,0,110840.xml
11.152777777777779,0,1,0,110910.xml
11.161111111111111,0,1,0,110940.xml
11.17,0,0,0,111012.xml
11.178333333333333,0,0,0,111042.xml
11.186666666666667,0,0,0,111112.xml
11.195277777777777,0,0,0,111143.xml
11.20361111111111,0,0,0,111213.xml
11.211944444444443,0,0,0,111243.xml
11.221111111111112,0,0,0,111316.xml
11.229444444444445,0,0,0,111346.xml
11.237777777777778,0,0,1,111416.xml
11.246666666666666,0,0,1,111448.xml
11.263333333333334,0,0,1,111548.xml
11.272222222222224,0,0,1,111620.xml
11.280555555555557,0,0,1,111650.xml
11.28888888888889,0,0,1,111720.xml
11.298055555555555,0,0,1,111753.xml
11.30638888888889,0,0,1,111823.xml
11.314722222222223,0,0,1,111853.xml
11.323888888888888,0,0,1,111926.xml
11.332222222222223,0,0,1,111956.xml
11.340833333333334,0,0,1,112027.xml
11.349444444444446,0,0,1,112058.xml
11.357777777777777,0,0,1,112128.xml
11.366111111111111,0,0,1,112158.xml
11.375277777777779,0,0,1,112231.xml
11.38361111111111,0,0,1,112301.xml
11.391944444444444,0,0,1,112331.xml
11.400555555555556,0,0,0,112402.xml
11.408888888888889,0,0,1,112432.xml
11.417222222222222,0,0,1,112502.xml
11.42611111111111,0,0,1,112534.xml
11.434444444444445,0,0,1,112604.xml
11.442777777777778,0,0,1,112634.xml
11.451666666666666,0,0,1,112706.xml
11.459999999999999,0,0,1,112736.xml
11.467777777777778,0,0,1,112804.xml
11.476111111111111,0,0,1,112834.xml
11.48472222222222,0,0,1,112905.xml
11.493333333333332,0,0,1,112936.xml
11.501666666666667,0,0,1,113006.xml
11.51,0,0,1,113036.xml
11.519166666666667,0,1,1,113109.xml
11.527500000000002,0,0,1,113139.xml
11.535833333333333,0,1,1,113209.xml
11.544722222222221,0,0,1,113241.xml
11.553055555555556,0,1,1,113311.xml
11.561388888888889,0,0,1,113341.xml
11.570555555555556,0,1,1,113414.xml
11.578888888888889,0,0,1,113444.xml
11.587222222222223,0,0,1,113514.xml
11.596111111111112,0,0,1,113546.xml
11.604444444444445,0,1,1,113616.xml
11.612777777777778,0,1,0,113646.xml
11.62138888888889,0,0,1,113717.xml
11.629722222222222,0,1,0,113747.xml
11.638055555555555,0,0,0,113817.xml
11.647222222222222,0,0,0,113850.xml
11.655555555555557,0,0,0,113920.xml
11.66388888888889,0,0,0,113950.xml
11.672777777777776,0,1,0,114022.xml
11.681388888888888,0,0,0,114053.xml
11.689722222222223,0,0,0,114123.xml
11.698333333333334,0,0,0,114154.xml
11.706666666666665,0,0,0,114224.xml
11.715,0,0,0,114254.xml
11.723611111111111,0,0,0,114325.xml
11.731944444444444,0,0,0,114355.xml
11.740277777777777,0,0,0,114425.xml
11.749166666666666,0,0,0,114457.xml
11.7575,0,0,0,114527.xml
11.765833333333333,0,0,0,114557.xml
11.775,0,0,0,114630.xml
11.783333333333333,0,0,0,114700.xml
11.791666666666666,0,1,0,114730.xml
11.800277777777778,0,1,0,114801.xml
11.808611111111112,0,1,0,114831.xml
11.816944444444443,0,1,0,114901.xml
11.825833333333334,0,1,0,114933.xml
11.834166666666667,0,1,0,115003.xml
11.842500000000001,0,1,0,115033.xml
11.851666666666667,0,1,0,115106.xml
11.86,0,1,0,115136.xml
11.868333333333334,0,1,0,115206.xml
11.876944444444446,0,1,0,115237.xml
11.885277777777777,0,1,0,115307.xml
11.893611111111111,0,1,0,115337.xml
11.902222222222223,0,1,0,115408.xml
11.910833333333334,0,1,0,115439.xml
11.919166666666666,0,0,0,115509.xml
11.928055555555554,0,0,0,115541.xml
11.936388888888889,0,1,0,115611.xml
11.944722222222222,0,1,0,115641.xml
11.95361111111111,0,1,0,115713.xml
11.961944444444443,0,1,0,115743.xml
11.970277777777778,0,1,0,115813.xml
11.979166666666666,0,1,0,115845.xml
11.987499999999999,0,0,0,115915.xml
11.995833333333332,0,0,0,115945.xml
12.005,0,1,0,120018.xml
12.013333333333334,0,0,0,120048.xml
12.021666666666668,0,0,0,120118.xml
12.030277777777778,0,1,0,120149.xml
12.038611111111111,0,1,0,120219.xml
12.046944444444444,0,1,0,120249.xml
12.055833333333334,0,0,0,120321.xml
12.064166666666667,0,0,0,120351.xml
12.072222222222223,0,0,0,120420.xml
12.080555555555556,0,0,0,120450.xml
12.08888888888889,0,1,0,120520.xml
12.098333333333334,0,1,0,120554.xml
12.106666666666666,0,1,0,120624.xml
12.115,0,1,0,120654.xml
12.123611111111112,0,0,0,120725.xml
12.132222222222223,0,1,0,120756.xml
12.140555555555554,0,1,0,120826.xml
12.149444444444445,0,1,0,120858.xml
12.157777777777778,0,1,0,120928.xml
12.166111111111112,0,1,0,120958.xml
12.174999999999999,0,1,0,121030.xml
12.183333333333334,0,1,0,121100.xml
12.191666666666666,0,1,0,121130.xml
12.200277777777776,0,1,0,121201.xml
12.20861111111111,0,1,0,121231.xml
12.216944444444444,0,0,0,121301.xml
12.226111111111111,0,1,0,121334.xml
12.234444444444444,0,1,0,121404.xml
12.242777777777777,0,0,0,121434.xml
12.251666666666667,0,0,0,121506.xml
12.26,0,1,0,121536.xml
12.268333333333334,0,1,0,121606.xml
12.276944444444446,0,0,0,121637.xml
12.285277777777777,0,1,0,121707.xml
12.293611111111112,0,0,0,121737.xml
12.3025,0,0,0,121809.xml
12.310833333333335,0,0,0,121839.xml
12.319166666666666,0,0,0,121909.xml
12.328055555555554,0,0,0,121941.xml
12.336388888888889,0,0,0,122011.xml
12.344722222222222,0,0,0,122041.xml
12.353333333333333,0,1,0,122112.xml
12.361666666666666,0,0,0,122142.xml
12.370000000000001,0,0,0,122212.xml
12.379444444444445,0,0,0,122246.xml
12.387777777777778,0,1,0,122316.xml
12.39611111111111,0,0,0,122346.xml
12.413055555555555,0,0,0,122447.xml
12.421388888888888,0,0,0,122517.xml
12.431111111111111,0,0,0,122552.xml
12.439444444444444,0,0,0,122622.xml
12.448333333333334,0,0,0,122654.xml
12.456666666666665,0,0,0,122724.xml
12.465277777777777,0,0,0,122755.xml
12.474444444444444,0,0,0,122828.xml
12.482777777777779,0,0,0,122858.xml
12.49111111111111,0,0,0,122928.xml
12.5,0,0,0,123000.xml
12.508333333333333,0,0,0,123030.xml
12.516666666666667,0,1,0,123100.xml
12.525555555555556,0,0,0,123132.xml
12.533888888888889,0,0,0,123202.xml
12.542222222222222,0,0,0,123232.xml
12.551388888888889,1,0,1,123305.xml
12.56,1,0,1,123336.xml
12.568333333333333,1,1,1,123406.xml
12.576944444444445,2,0,1,123437.xml
12.585555555555556,1,0,0,123508.xml
12.59388888888889,0,1,0,123538.xml
12.6025,0,0,0,123609.xml
12.610833333333334,0,1,0,123639.xml
12.619166666666667,0,1,0,123709.xml
12.628333333333334,0,1,0,123742.xml
12.636666666666667,0,0,0,123812.xml
12.645277777777777,0,0,0,123843.xml
12.65388888888889,0,1,0,123914.xml
12.662222222222223,1,1,1,123944.xml
12.669722222222221,2,1,1,124011.xml
12.678055555555554,2,1,1,124041.xml
12.686666666666667,2,1,1,124112.xml
12.695277777777777,1,1,1,124143.xml
12.70361111111111,0,1,0,124213.xml
12.711944444444443,1,1,0,124243.xml
12.721111111111112,2,1,1,124316.xml
12.729444444444445,2,1,1,124346.xml
12.737777777777778,0,1,0,124416.xml
12.746944444444443,2,1,1,124449.xml
12.755277777777778,0,1,0,124519.xml
12.76361111111111,0,1,0,124549.xml
12.7725,2,1,1,124621.xml
12.780833333333334,1,1,1,124651.xml
12.789166666666667,2,1,1,124721.xml
12.798333333333334,1,1,1,124754.xml
12.806666666666667,0,1,0,124824.xml
12.815000000000001,1,1,1,124854.xml
12.823611111111111,2,1,1,124925.xml
12.832222222222223,2,1,1,124956.xml
12.840555555555556,0,0,0,125026.xml
12.849166666666667,0,1,0,125057.xml
12.8575,2,0,1,125127.xml
12.865833333333333,2,1,1,125157.xml
12.874722222222223,2,0,1,125229.xml
12.883055555555556,2,0,1,125259.xml
12.891388888888889,0,1,0,125329.xml
12.900555555555556,0,1,0,125402.xml
12.908888888888889,0,1,0,125432.xml
12.917222222222222,0,1,0,125502.xml
12.934166666666666,0,1,0,125603.xml
12.9425,0,0,1,125633.xml
12.951666666666666,2,1,1,125706.xml
12.968055555555555,2,0,1,125805.xml
12.976944444444445,0,0,0,125837.xml
12.985277777777776,0,1,0,125907.xml
12.993611111111111,0,1,0,125937.xml
13.002777777777778,0,0,0,130010.xml
13.011111111111111,0,1,0,130040.xml
13.019444444444446,0,0,0,130110.xml
13.028333333333334,0,0,0,130142.xml
13.036666666666667,0,0,0,130212.xml
13.045,0,1,0,130242.xml
13.054166666666667,0,0,0,130315.xml
13.0625,0,1,0,130345.xml
13.070833333333333,0,1,0,130415.xml
13.079722222222221,0,0,0,130447.xml
13.088055555555556,0,0,0,130517.xml
13.096388888888889,0,1,0,130547.xml
13.105277777777777,0,0,0,130619.xml
13.11361111111111,0,0,0,130649.xml
13.121944444444445,0,0,0,130719.xml
13.131111111111112,0,0,0,130752.xml
13.139444444444443,0,1,0,130822.xml
13.147777777777778,0,0,0,130852.xml
13.156666666666666,0,0,0,130924.xml
13.165000000000001,0,0,0,130954.xml
